1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.446911195392551752e-01 6.305240345937137558e-01 6.173506265037332907e-01 6.053511053321197766e-01 5.946045646839823728e-01 5.855622576081802588e-01 5.773216586398971506e-01 5.702742415287288535e-01 5.643505479130029867e-01 5.594768648104138098e-01 5.555778913538356178e-01 5.525988386598471580e-01 5.504953516299548877e-01 5.492407949205717621e-01 5.488236144383977777e-01
3.646585240217276591e-01 3.494701260920876629e-01 3.358104539745204731e-01 3.237435867117977040e-01 3.132311006631270378e-01 3.045926897533466349e-01 2.968843963989920010e-01 2.904116886788862262e-01 2.850544034130421123e-01 2.807027807173899103e-01 2.772573980642734637e-01 2.746462532558669456e-01 2.728136214058413112e-01 2.717249641126112114e-01 2.713636723791894578e-01
2.143417617043386347e-01 2.026925436412662929e-01 1.924402642081273485e-01 1.835585459346310566e-01 1.759536409127914480e-01 1.697981358020466958e-01 1.643727237930300566e-01 1.598666453405805099e-01 1.561710552239167493e-01 1.531916953550020721e-01 1.508470719124245796e-01 1.490785707369257085e-01 1.478416931288095704e-01 1.471086386092846920e-01 1.468656390498412900e-01
1.343977909573532414e-01 1.260447841556733006e-01 1.188004495556215373e-01 1.126053770741567567e-01 1.073604365367216845e-01 1.031569691932509303e-01 9.948007532830396848e-02 9.644710785203924885e-02 9.397372290481283141e-02 9.198889001016492817e-02 9.043269132211056993e-02 8.926226034559095468e-02 8.844540128536031165e-02 8.796195125680277005e-02 8.780180220210195841e-02
8.964884542179064886e-02 8.366429145500386966e-02 7.852505718527962031e-02 7.416757295137477168e-02 7.050522157751927532e-02 6.758889576230180107e-02 6.504961199618636281e-02 6.296387156345618907e-02 6.126881504224845898e-02 5.991236101676138820e-02 5.885119753379448870e-02 5.805445475524058374e-02 5.749909418292567520e-02 5.717067879173852452e-02 5.706193015885463460e-02
6.306366177186462085e-02 5.868960753891149656e-02 5.495787859298285893e-02 5.181123824868059252e-02 4.917876523681065370e-02 4.709109886724560656e-02 4.527822116202005059e-02 4.379291857652102549e-02 4.258829514475851591e-02 4.162587736105049369e-02 4.087393952988775669e-02 4.030992669731721378e-02 3.991706949343275246e-02 3.968485936238496520e-02 3.960798436412175244e-02
4.636038615218238124e-02 4.308026442374960491e-02 4.029371429652409131e-02 3.795228222325262857e-02 3.599904280612746532e-02 3.445401622502210909e-02 3.311435336386061440e-02 3.201837699478344429e-02 3.113054558646229791e-02 3.042187614736242135e-02 2.986858917185657852e-02 2.945380647760531892e-02 2.916500723899292241e-02 2.899434673014940345e-02 2.893785484001538261e-02
3.533488467916737902e-02 3.281091211783585676e-02 3.067256343429579021e-02 2.887969677634648000e-02 2.738665586354682019e-02 2.620752870752735691e-02 2.518590686805543058e-02 2.435080555795627114e-02 2.367473387542402136e-02 2.313535601004150857e-02 2.271440056432953020e-02 2.239891213988655025e-02 2.217929221818691621e-02 2.204952837595295159e-02 2.200657647460382838e-02
2.774155568335496397e-02 2.575273073496776866e-02 2.407064250853534898e-02 2.266217370130192699e-02 2.149042591676882108e-02 2.056593676232811030e-02 1.976519624080997142e-02 1.911092702605991095e-02 1.858141844046888938e-02 1.815906975167731752e-02 1.782950745289908767e-02 1.758254628036395525e-02 1.741064531305178131e-02 1.730908201920010672e-02 1.727546522477319685e-02
2.231931434209512982e-02 2.071869414502407192e-02 1.936634429646944336e-02 1.823483689343685307e-02 1.729401948707640774e-02 1.655215750894137305e-02 1.590963894448978871e-02 1.538474729108904593e-02 1.495999919302719826e-02 1.462123903882813977e-02 1.435691734117253322e-02 1.415885291832239858e-02 1.402099067718748718e-02 1.393953932360210077e-02 1.391257948958721583e-02
1.832633039550799620e-02 1.701406143907128674e-02 1.590600374316894494e-02 1.497926987305116253e-02 1.420891943255954241e-02 1.360167306187946151e-02 1.307569870270812278e-02 1.264603407443482853e-02 1.229834986428741256e-02 1.202105216141645741e-02 1.180468563648396849e-02 1.164255380747998732e-02 1.152970105661975907e-02 1.146302502341493314e-02 1.144095551021999564e-02
1.530757187355429386e-02 1.421420584497925382e-02 1.329127688252257009e-02 1.251951389353291727e-02 1.187803802933970303e-02 1.137246385192498994e-02 1.093448076143619004e-02 1.057668131222581562e-02 1.028713602964327102e-02 1.005619578392061113e-02 9.875992330614575751e-03 9.740953667434255545e-03 9.646956301728739150e-03 9.591419174543279469e-03 9.573036319366420507e-03
1.297331870280580765e-02 1.204944349374652453e-02 1.126968449077990660e-02 1.061766313678802649e-02 1.007570041432001920e-02 9.648584304406453149e-03 9.278492339679282261e-03 8.976128402371295889e-03 8.731422862847434962e-03 8.536231583530260597e-03 8.383913189009963712e-03 8.269764575488133471e-03 8.190304976151766003e-03 8.143355905221005483e-03 8.127815430650222120e-03
1.113290308806106320e-02 1.034260142826504310e-02 9.675584133406082282e-03 9.117803112028539936e-03 8.654130042860995464e-03 8.288713425484229083e-03 7.972011064350477405e-03 7.713236927020031969e-03 7.503787239573876840e-03 7.336702949647048132e-03 7.206308155214309966e-03 7.108583345489740898e-03 7.040553298938777120e-03 7.000356127464219848e-03 6.987050330193550311e-03
9.657115785851716136e-03 8.973758427086770545e-03 8.396961315806887247e-03 7.914570231705973097e-03 7.513514035978530702e-03 7.197432546934063279e-03 6.923424523371947414e-03 6.699507305523209541e-03 6.518250251755311649e-03 6.373642217081799261e-03 6.260779292781603819e-03 6.176188485270948415e-03 6.117298710680481658e-03 6.082501135604046795e-03 6.070982461090695947e-03
8.456093309274397354e-03 7.859577193611924639e-03 7.356018926684144109e-03 6.934817390250236011e-03 6.584579382376471758e-03 6.308530944880098336e-03 6.069172344678539464e-03 5.873544913955671201e-03 5.715169928711386418e-03 5.588805178675231369e-03 5.490172910991679422e-03 5.416243371196889471e-03 5.364773242090869684e-03 5.334358898520059553e-03 5.324290976595783161e-03
7.465878230257455041e-03 6.940775575516084164e-03 6.497435405590857964e-03 6.126541822116155639e-03 5.818084836656205530e-03 5.574947770674610302e-03 5.364079741922402750e-03 5.191715297459055176e-03 5.052157806221333446e-03 4.940796737120433171e-03 4.853868730272780513e-03 4.788708146128179896e-03 4.743340939758173593e-03 4.716532053218800737e-03 4.707657476340059051e-03
6.640005088285349556e-03 6.174298067303000785e-03 5.781039367466138217e-03 5.451985981464299927e-03 5.178279526350753822e-03 4.962515222171180566e-03 4.775347813485921952e-03 4.622337089989755031e-03 4.498436242762259701e-03 4.399559589648958068e-03 4.322371214463860932e-03 4.264508047585899818e-03 4.224219824390246583e-03 4.200411561808618972e-03 4.192530156979880351e-03
5.944089457030732326e-03 5.528288793208734064e-03 5.177111017975566214e-03 4.883216254364260676e-03 4.638713741060783956e-03 4.445953515587863954e-03 4.278708227748564789e-03 4.141967470798355901e-03 4.031229863976636650e-03 3.942850296286825283e-03 3.873851718898434476e-03 3.822125098004144298e-03 3.786108076611052840e-03 3.764823281694928709e-03 3.757777129798459213e-03
5.352262736957715331e-03 4.978782835486738126e-03 4.663292200986199343e-03 4.399217175334145177e-03 4.179486956609053741e-03 4.006240754037373661e-03 3.855898631570282582e-03 3.732963898592893837e-03 3.633397206237018364e-03 3.553926706208548024e-03 3.491879454638079604e-03 3.445361698841685992e-03 3.412970344904145154e-03 3.393827693531741452e-03 3.387490590444484483e-03
