-1.904462836590601338e-01 -1.831163453999671287e-01 -1.732150532660879927e-01 -1.601806697232013854e-01 -1.433159595153297716e-01 -1.222812158067996674e-01 -9.778516787875653204e-02 -7.105130944733743792e-02 -4.304810869730615885e-02 -1.441310050069856581e-02 1.441310050244754004e-02 4.304810809652689224e-02 7.105127636021003890e-02 9.778516851295653012e-02 1.222812155724268685e-01 1.433159590390928328e-01 1.601806697804940838e-01 1.732150530766487229e-01 1.831163453137083785e-01 1.904462836715578866e-01
-1.880303628528846582e-01 -1.781503021020756639e-01 -1.645095632014900722e-01 -1.468186260322726089e-01 -1.256201475214152319e-01 -1.024777109566627487e-01 -7.899326586963674457e-02 -5.591393873531626951e-02 -3.332410998306783306e-02 -1.106962380530314254e-02 1.106962380664816559e-02 3.332410846698403983e-02 5.591388498641473165e-02 7.899326692873462341e-02 1.024777107602284354e-01 1.256201470065970160e-01 1.468186261042769836e-01 1.645095630034486278e-01 1.781503020169647455e-01 1.880303628689366513e-01
-1.835415838147987921e-01 -1.695074262242968754e-01 -1.507037839738197549e-01 -1.280237590409181170e-01 -1.037975019522301146e-01 -8.074529272472869001e-02 -6.008920663848235644e-02 -4.154974698223969087e-02 -2.441761484203111565e-02 -8.057858604332142696e-03 8.057858605312330849e-03 2.441761325063838972e-02 4.154969346941905090e-02 6.008920779103615883e-02 8.074529256735604732e-02 1.037975014342148450e-01 1.280237591258633345e-01 1.507037837658930512e-01 1.695074261407017446e-01 1.835415838370343944e-01
-1.775185620652155183e-01 -1.588950912601497512e-01 -1.356020506463965214e-01 -1.100502547779691753e-01 -8.551752699650748413e-02 -6.438778619917806534e-02 -4.687476917677977500e-02 -3.196856451431918239e-02 -1.863692946967344596e-02 -6.127534070190350513e-03 6.127534070936201810e-03 1.863692836951926987e-02 3.196852084068414757e-02 4.687477023128397424e-02 6.438778607158096579e-02 8.551752651306589181e-02 1.100502548673337050e-01 1.356020504335785637e-01 1.588950911779921094e-01 1.775185620949500942e-01
-1.705205697006548782e-01 -1.476904220923637157e-01 -1.213389844131044781e-01 -9.488295523438473877e-02 -7.149181583328620415e-02 -5.264989457808102319e-02 -3.778029495903741097e-02 -2.553598752925366477e-02 -1.480945343866912553e-02 -4.857422480154683503e-03 4.857422480746136605e-03 1.480945293937974659e-02 2.553595320093583060e-02 3.778029589426817186e-02 5.264989447282262397e-02 7.149181539625677761e-02 9.488295532221106832e-02 1.213389842017640330e-01 1.476904220117197242e-01 1.705205697380463015e-01
-1.630194441854403986e-01 -1.367422021495112161e-01 -1.086787410637508888e-01 -8.251618007967331803e-02 -6.075758796099441084e-02 -4.402626171449644521e-02 -3.126013346266376391e-02 -2.098980168247774336e-02 -1.212601462294236702e-02 -3.970171632497606143e-03 3.970171632981092658e-03 1.212601466184690113e-02 2.098977445710886736e-02 3.126013429258254345e-02 4.402626162628504869e-02 6.075758756940180527e-02 8.251618016319087201e-02 1.086787408587840675e-01 1.367422020707429187e-01 1.630194442298828206e-01
-1.553658105952120116e-01 -1.264775914089754649e-01 -9.770812081268656635e-02 -7.244932855337200828e-02 -5.238939136387596451e-02 -3.748358292474931325e-02 -2.639361002226252653e-02 -1.762948787431252440e-02 -1.015348447200246917e-02 -3.319616898411850616e-03 3.319616898816063304e-03 1.015348494556174777e-02 1.762946582519716449e-02 2.639361076334417744e-02 3.748358284979965566e-02 5.238939101293979550e-02 7.244932863162377445e-02 9.770812061702342788e-02 1.264775913325789647e-01 1.553658106457113663e-01
-1.477980182349329374e-01 -1.170616096993540856e-01 -8.826418304782940316e-02 -6.417949513519870253e-02 -4.572730468898196510e-02 -3.237729449848510827e-02 -2.264158903333067172e-02 -1.505779982012237297e-02 -8.650266844611878905e-03 -2.824806805064205423e-03 2.824806805408176368e-03 8.650267650475725045e-03 1.505778155325459070e-02 2.264158969950680333e-02 3.237729443404076257e-02 4.572730437342340665e-02 6.417949520806709440e-02 8.826418286286707993e-02 1.170616096257977579e-01 1.477980182903739781e-01
-1.404662050665925477e-01 -1.085179391916299696e-01 -8.012460443820497435e-02 -5.730520773513422816e-02 -4.032183417129597131e-02 -2.829826871251545778e-02 -1.967343218729046550e-02 -1.303544712062161375e-02 -7.472196174223573462e-03 -2.437634896173616807e-03 2.437634896470574578e-03 7.472197223187980984e-03 1.303543165774829170e-02 1.967343278981588742e-02 2.829826865653074786e-02 4.032183388631115084e-02 5.730520780285303789e-02 8.012460426435186189e-02 1.085179391212660327e-01 1.404662051258938615e-01
-1.334571516321777784e-01 -1.008026269316170537e-01 -7.307749341816298372e-02 -5.152377524681262672e-02 -3.586380127612796148e-02 -2.497697881159916325e-02 -1.727607957102927569e-02 -1.141008145023746437e-02 -6.528086133859944615e-03 -2.127762123063136994e-03 2.127762123322377540e-03 6.528087352473289397e-03 1.141006810264278033e-02 1.727608011899749163e-02 2.497697876252776006e-02 3.586380101758956246e-02 5.152377530974674991e-02 7.307749325525063344e-02 1.008026268646606410e-01 1.334571516943694192e-01
-1.268146765341744975e-01 -9.384431024538768262e-02 -6.694120652549617745e-02 -4.660899043838902245e-02 -3.213555338426048180e-02 -2.222926601246607431e-02 -1.530629397416199446e-02 -1.008022143999245598e-02 -5.757507400434473156e-03 -1.875129378996120196e-03 1.875129379224349307e-03 5.757508730302660950e-03 1.008020971730631994e-02 1.530629447498251319e-02 2.222926596911885960e-02 3.213555314868750401e-02 4.660899049693655039e-02 6.694120637304641630e-02 9.384431018193088725e-02 1.268146765984239921e-01
-1.205546979027041221e-01 -8.756454861630814934e-02 -6.156595717957835667e-02 -4.239054263201838535e-02 -2.898006007823707847e-02 -1.992524877160375962e-02 -1.366435386147608205e-02 -8.975748828022199824e-03 -5.118884526064358502e-03 -1.665962762454876360e-03 1.665962762657527841e-03 5.118885921932884303e-03 8.975738376658366421e-03 1.366435432124284144e-02 1.992524873305143857e-02 2.898005986270655449e-02 4.239054268656874958e-02 6.156595703696478294e-02 8.756454855634521195e-02 1.205546979683168457e-01
-1.146757145832555808e-01 -8.188734130730837557e-02 -5.682982787853240597e-02 -3.873857158036211890e-02 -2.628144076585151728e-02 -1.797083177578327057e-02 -1.227879326359711080e-02 -8.046735033293547779e-03 -4.582720939695313078e-03 -1.490506306723866524e-03 1.490506306905169413e-03 4.582722367209728781e-03 8.046725595082737659e-03 1.227879368736540036e-02 1.797083174128895344e-02 2.628144056790491026e-02 3.873857163127853581e-02 5.682982774507389784e-02 8.188734125076455039e-02 1.146757146496637375e-01
-1.091658306158764941e-01 -7.674308175231964180e-02 -5.263376302553125774e-02 -3.555268934919803003e-02 -2.395245719418962957e-02 -1.629627121492248365e-02 -1.109713227406471450e-02 -7.256718484379066914e-03 -4.127543669764381119e-03 -1.341668002004389564e-03 1.341668002167606660e-03 4.127545103327274513e-03 7.256709868488122640e-03 1.109713266606216810e-02 1.629627118389406770e-02 2.395245701175109654e-02 3.555268939681163060e-02 5.263376290054441742e-02 7.674308169907262389e-02 1.091658306826207292e-01
-1.040073396528686800e-01 -7.206977666833944141e-02 -4.889701673224536305e-02 -3.275425254166798583e-02 -2.192627393538978953e-02 -1.484884787293257180e-02 -1.008002117765688203e-02 -6.578491378310585662e-03 -3.737373064493957047e-03 -1.214176679609025493e-03 1.214176679756888986e-03 3.737374485392883344e-03 6.578483441938057751e-03 1.008002154144596943e-02 1.484884784488846657e-02 2.192627376669769451e-02 3.275425258627729513e-02 4.889701661507303565e-02 7.206977661823900372e-02 1.040073397195816346e-01
-9.917965296511159490e-02 -6.781299136296768670e-02 -4.555340317744381584e-02 -3.028088722991498574e-02 -2.015089159212844067e-02 -1.358802447350982573e-02 -9.197416308619756412e-03 -5.991367400128923965e-03 -3.400088374200441362e-03 -1.104038385579655121e-03 1.104038385714277253e-03 3.400089769052702399e-03 5.991360035073721099e-03 9.197416647224411143e-03 1.358802444805411874e-02 2.015089143567973598e-02 3.028088727178745304e-02 4.555340306746842594e-02 6.781299131584779538e-02 9.917965303150172440e-02
-9.466113020414386459e-02 -6.392525466608338369e-02 -4.254832221130001868e-02 -2.808256168311454998e-02 -1.858529708454506602e-02 -1.248215798898809174e-02 -8.426011160583123799e-03 -5.479357763895657471e-03 -3.106340564141859065e-03 -1.008175357866750166e-03 1.008175357989687417e-03 3.106341923641835635e-03 5.479350887111025283e-03 8.426011476588071702e-03 1.248215796579196617e-02 1.858529693905013741e-02 2.808256172248905710e-02 4.254832210795000264e-02 6.392525462177221784e-02 9.466113026998142221e-02
-9.043019511820246659e-02 -6.036528093499669845e-02 -3.983643197535214481e-02 -2.611872933341087555e-02 -1.719674514761190126e-02 -1.150621509741812237e-02 -7.747468212367149450e-03 -5.029922884553941417e-03 -2.848810639945355619e-03 -9.241801013381799584e-04 9.241801014506874010e-04 2.848811957876567266e-03 5.029916431439270322e-03 7.747468507996240102e-03 1.150621507620592544e-02 1.719674501195841976e-02 2.611872937050072410e-02 3.983643187810276265e-02 6.036528089332245106e-02 9.043019518330826234e-02
-8.646599088522421983e-02 -5.709717620905410684e-02 -3.737983283658104228e-02 -2.435622081392468594e-02 -1.595880258631554582e-02 -1.064015209302312907e-02 -7.147175788120472065e-03 -4.633099237412237337e-03 -2.621692402807573007e-03 -8.501441080795437387e-04 8.501441081829023581e-04 2.621693675273231890e-03 4.633093157008297443e-03 7.147176065299280616e-03 1.064015207356188916e-02 1.595880245953893925e-02 2.435622084892039366e-02 3.737983274495321195e-02 5.709717616984927996e-02 8.646599094945990605e-02
-8.274874213441048287e-02 -5.408970078679137955e-02 -3.514664678297606260e-02 -2.276766770043660987e-02 -1.484991775488975728e-02 -9.867745188021951122e-03 -6.613357531884453411e-03 -4.280876800923255968e-03 -2.420324623222006293e-03 -7.845362020070587158e-04 7.845362021023965160e-04 2.420325848051772984e-03 4.280871052445003530e-03 6.613357792290537260e-03 9.867745170113351172e-03 1.484991763614954864e-02 2.276766773350863415e-02 3.514664669653350809e-02 5.408970074989527532e-02 8.274874219767065775e-02
