1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.419792517625048545e-01 9.055492000762096483e-01 8.625381821514263025e-01 8.146508195458211921e-01 7.664390668089399172e-01 7.248391213149756318e-01 6.937995539279040447e-01 6.728326128663518757e-01 6.600552092672321569e-01 6.540180121634729948e-01 6.540180121635514876e-01 6.600551768779224782e-01 6.728319940492751838e-01 6.937995625261323962e-01 7.248391215249845310e-01 7.664390662465969672e-01 8.146508196896640186e-01 8.625381822391514630e-01 9.055492002154631459e-01 9.419792518186353991e-01
8.446464677123982634e-01 7.620946975197736561e-01 6.754437121838359204e-01 5.901246701144221563e-01 5.142831746612727128e-01 4.559326199182040518e-01 4.162289607721668117e-01 3.911170503231128914e-01 3.764519870900382426e-01 3.696853863003761176e-01 3.696853863004635476e-01 3.764519504238276193e-01 3.911163308933107707e-01 4.162289713353668485e-01 4.559326201961400593e-01 5.142831738274590281e-01 5.901246703553097994e-01 6.754437123442826874e-01 7.620946978152386420e-01 8.446464678472375143e-01
7.321103742489661892e-01 6.160354951431573634e-01 5.083040540167340637e-01 4.141678528720822983e-01 3.393419087388469535e-01 2.869570111969702575e-01 2.537127245751867322e-01 2.336402611202925694e-01 2.222493151752007179e-01 2.170742277873788373e-01 2.170742277874445070e-01 2.222492869149025885e-01 2.336396952570696517e-01 2.537127332353771303e-01 2.869570114396351457e-01 3.393419079600013544e-01 4.141678531226800075e-01 5.083040541979088056e-01 6.160354955294166102e-01 7.321103744509690481e-01
6.222313704688364755e-01 4.902164269140613095e-01 3.802961371861800499e-01 2.932676335127279432e-01 2.298306786428439552e-01 1.883563497204349402e-01 1.632612286576457239e-01 1.485620703136674992e-01 1.403705353262408306e-01 1.366846653292576597e-01 1.366846653293034564e-01 1.403705151038967536e-01 1.485616590357806688e-01 1.632612351339365053e-01 1.883563499109919548e-01 2.298306780110755121e-01 2.932676337335750061e-01 3.802961373576224102e-01 4.902164273248191817e-01 6.222313707122442139e-01
5.240460779604783070e-01 3.895386367140940553e-01 2.873113947418625136e-01 2.125343805841236611e-01 1.615006714344129346e-01 1.297322558184097474e-01 1.111224638585584651e-01 1.004352339285377177e-01 9.454735459984373036e-02 9.191379495769216867e-02 9.191379495772437902e-02 9.454734010268850408e-02 1.004349355453512116e-01 1.111224686451734722e-01 1.297322559645548712e-01 1.615006709435089782e-01 2.125343807668114149e-01 2.873113948931077521e-01 3.895386371092158240e-01 5.240460782210039081e-01
4.403395426470409491e-01 3.113808382195908386e-01 2.205641613978448212e-01 1.582171630610458013e-01 1.177376038200550479e-01 9.340580413598170706e-02 7.946042528388916337e-02 7.155318802147156432e-02 6.722790420442067982e-02 6.530029960962852043e-02 6.530029960965172409e-02 6.722789356521233217e-02 7.155296704022247323e-02 7.946042887035832669e-02 9.340580424854956487e-02 1.177376034410278771e-01 1.582171632088792967e-01 2.205641615276379697e-01 3.113808385806837720e-01 4.403395429073553302e-01
3.706755434300332275e-01 2.512723487294965530e-01 1.723902599771294786e-01 1.209211553701217967e-01 8.874004620081067662e-02 6.987042217069275307e-02 5.921226634618888957e-02 5.321762765174603560e-02 4.995287093675702256e-02 4.850106715338265567e-02 4.850106715339991270e-02 4.995286290614163460e-02 5.321745969223522915e-02 5.921226909158781165e-02 6.987042225865150447e-02 8.874004590567775852e-02 1.209211554893395713e-01 1.723902600874909763e-01 2.512723490508448343e-01 3.706755436795860503e-01
3.133445198044239044e-01 2.050009904095812796e-01 1.371720357320563854e-01 9.467962886134613509e-02 6.885324351271862597e-02 5.397176086472376538e-02 4.564678366792704334e-02 4.098805167767381047e-02 3.845750609487082194e-02 3.733362921928375794e-02 3.733362921929699041e-02 3.845749986684823124e-02 4.098792072881238951e-02 4.564678581748256303e-02 5.397176093465901048e-02 6.885324327960869184e-02 9.467962895799564293e-02 1.371720358258319283e-01 2.050009906917922009e-01 3.133445200376339113e-01
2.663441113581352937e-01 1.691608769211810359e-01 1.110144568313241736e-01 7.575188712487211651e-02 5.476889012728532874e-02 4.282451128606991342e-02 3.618436039235906759e-02 3.247995637810007635e-02 3.047086407335396208e-02 2.957921555258834212e-02 2.957921555259875393e-02 3.047085912471399205e-02 3.247985190665297894e-02 3.618436211154074655e-02 4.282451134265543441e-02 5.476888994019152301e-02 7.575188720395560626e-02 1.110144569112829077e-01 1.691608771676031131e-01 2.663441115726481456e-01
