-2.230572318901652418e-01 -2.106930197154418261e-01 -1.861362242175542414e-01 -1.545941633137307425e-01 -1.216519685984745053e-01 -8.887484078561561085e-02 -5.671064409585928334e-02 -2.522030976970124350e-02 5.681113202165233127e-03 3.604584826745359238e-02 6.568371507191886338e-02 9.380325281843196472e-02 1.186540217552884274e-01 1.384206691840669801e-01 1.532632016078898374e-01 1.642583460295329312e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.194510241366518233e-01 -1.988000295868986855e-01 -1.668813471736876886e-01 -1.354409788979718809e-01 -1.063454335392495509e-01 -7.878036965469736863e-02 -5.211698714636583962e-02 -2.593795835201063646e-02 5.965810298765108512e-05 2.611766937009192199e-02 5.243118237289356998e-02 7.898886636487092994e-02 1.050054247893606463e-01 1.283377340736394090e-01 1.470783471906162432e-01 1.610025223950699858e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.128867998852944643e-01 -1.808818845335538328e-01 -1.428755473469639214e-01 -1.134531113979022621e-01 -8.916002203818862437e-02 -6.722552544083806869e-02 -4.633949000601750301e-02 -2.581299163530409099e-02 -5.212688992270262528e-03 1.583698400735692596e-02 3.782484168809099878e-02 6.143109348137053977e-02 8.709979241432744268e-02 1.133695600636931977e-01 1.368084792107319703e-01 1.551353071078355461e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.043347601186911999e-01 -1.623471241207026239e-01 -1.222684266398634395e-01 -9.579683178391648624e-02 -7.550519291753152173e-02 -5.779820185344286543e-02 -4.116684455372347784e-02 -2.485554787969958615e-02 -8.394603452276296757e-03 8.639616034139284417e-03 2.685157113672562504e-02 4.725054675257410464e-02 7.111058523961023836e-02 9.814609291280751435e-02 1.249120998917044728e-01 1.475848503998213601e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.947293265142346075e-01 -1.455850367148417701e-01 -1.059201831647157976e-01 -8.229139806808923041e-02 -6.506825350195853674e-02 -5.042264291767347556e-02 -3.683391302643332366e-02 -2.355494621025024798e-02 -1.012080721412815000e-02 3.895474318038142595e-03 1.912212793590031823e-02 3.668172665400937921e-02 5.827664626271317899e-02 8.461098684429101124e-02 1.130363491769820899e-01 1.392013495698145031e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.847839795260156903e-01 -1.311168040242567667e-01 -9.295952612291055739e-02 -7.179192274001852669e-02 -5.693125909981814475e-02 -4.455998766431047003e-02 -3.320916175972535994e-02 -2.216509674511748379e-02 -1.098367280286963871e-02 7.459097408872298251e-04 1.363604822434112684e-02 2.882174761704302257e-02 4.819340097182585325e-02 7.313803659273578062e-02 1.019794377960927811e-01 1.306028262621138081e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.749661453104729703e-01 -1.187724061351721483e-01 -8.250734828814151878e-02 -6.342229522193407187e-02 -5.042022732678224511e-02 -3.979179608797926010e-02 -3.014041732814193297e-02 -2.079351210024143332e-02 -1.133353102620710158e-02 -1.373793163585686553e-03 9.665719136478564261e-03 2.288643731316910776e-02 4.023659348249246370e-02 6.354400673023362367e-02 9.201808311664047557e-02 1.221775406437138473e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.655458827053737092e-01 -1.082185846079849467e-01 -7.391809833910818750e-02 -5.659719195405329972e-02 -4.508966622049489364e-02 -3.583295090555486950e-02 -2.750782209547399451e-02 -1.948390795788941532e-02 -1.137150691445805613e-02 -2.810631583536272755e-03 6.740133959789599942e-03 1.832788729387772181e-02 3.388802754801367723e-02 5.552257374186555378e-02 8.317484921432995171e-02 1.141420467453826276e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.566580458585826174e-01 -9.913356623881189322e-02 -6.673994612910394419e-02 -5.092477325457672732e-02 -4.064201043443628480e-02 -3.248889912179824674e-02 -2.522230383351369010e-02 -1.825248599300128075e-02 -1.121684755352498133e-02 -3.782094727790216715e-03 4.553264932432417311e-03 1.477351990601254335e-02 2.876239707621957090e-02 4.878382410581369455e-02 7.536791250094938832e-02 1.066006213858304297e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.483534706570788231e-01 -9.124915393878747782e-02 -6.065407330065975683e-02 -4.613540140164325287e-02 -3.687249682476682888e-02 -2.962357402195122877e-02 -2.321773316165808010e-02 -1.710324113781137856e-02 -1.094298236226227961e-02 -4.429141450085012817e-03 2.900910436272159491e-03 1.196647987151306172e-02 2.457857248629172556e-02 4.308661405278695067e-02 6.848260813480552822e-02 9.958978820987324232e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
