4.277716479985943288e+00 4.362416368164256042e+00 4.347676678859246024e+00 4.331916401156345131e+00 4.327025871729876627e+00 4.328502240947069701e+00 4.333086603635855738e+00 4.338814903603275930e+00 4.344823931061292832e+00 4.351249542898462330e+00 4.359335828705265925e+00 4.370386377858376470e+00 4.381920288086375237e+00 4.380151453241546200e+00 4.348411032140133692e+00 4.283048167464816203e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.326821726044824956e+00 2.298835422011467511e+00 2.230048286746729502e+00 2.193453216337355016e+00 2.176864142030291216e+00 2.170412700867429212e+00 2.169725933989680389e+00 2.172758244891895174e+00 2.178818222340672683e+00 2.188343931231929496e+00 2.203166161226624897e+00 2.226399180620833196e+00 2.260234098695018901e+00 2.297488731177260490e+00 2.321725414521085273e+00 2.322597891180685270e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.905599505117775871e+00 1.836952646912362708e+00 1.760632340831261633e+00 1.725531799111786002e+00 1.709874156293276215e+00 1.703350229538459049e+00 1.701964270282048108e+00 1.704003505596539680e+00 1.708957729038154572e+00 1.717295068208252173e+00 1.730771151274542730e+00 1.752714955338465552e+00 1.787027116493025813e+00 1.831070133918321297e+00 1.871801744628678765e+00 1.896902705082770035e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.704827973425956600e+00 1.617548115248793827e+00 1.544943974290342137e+00 1.514257229340553401e+00 1.500776431376758646e+00 1.495034642238462164e+00 1.493600845950042943e+00 1.495069608318503329e+00 1.499053520541619333e+00 1.505983722243789735e+00 1.517410154620837170e+00 1.536429804448755654e+00 1.567383750737171955e+00 1.610379647527284908e+00 1.656246576385859370e+00 1.693666801662450538e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.580523079716808610e+00 1.486083063213132771e+00 1.420127295739823658e+00 1.393745564751678767e+00 1.382285398842304280e+00 1.377351703846275921e+00 1.376021369336132949e+00 1.377129673395018683e+00 1.380371863538847776e+00 1.386129836350989963e+00 1.395747094104444752e+00 1.411992602055835988e+00 1.439132726928485928e+00 1.478772473730719073e+00 1.524877971442487823e+00 1.568218912841339741e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.493410169451190095e+00 1.397955093161125095e+00 1.338897697622000615e+00 1.316178147337974780e+00 1.306393770534888255e+00 1.302155726524266699e+00 1.300959472724091404e+00 1.301825662454042742e+00 1.304507456646073038e+00 1.309340062699400731e+00 1.317487842989664815e+00 1.331400932867521592e+00 1.355085302709807760e+00 1.390919169667306221e+00 1.435161674165723156e+00 1.480786509113986016e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.428027066602382211e+00 1.334771799386551105e+00 1.282039998867115171e+00 1.262341339437228482e+00 1.253917486657254443e+00 1.250255066255397063e+00 1.249189173973942246e+00 1.249884885804621648e+00 1.252137614411761968e+00 1.256241789591294067e+00 1.263211902526268249e+00 1.275215371806979636e+00 1.295945511990324706e+00 1.328150788163267038e+00 1.369713185023460511e+00 1.415561311281675394e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.376815244832754859e+00 1.287356463345370017e+00 1.240188797448535052e+00 1.222974338689447826e+00 1.215656663456453623e+00 1.212467576144103942e+00 1.211518803885873741e+00 1.212089866355394951e+00 1.214008069222306085e+00 1.217533098954703963e+00 1.223554899044978272e+00 1.233997300248108386e+00 1.252241371103490986e+00 1.281181598386990306e+00 1.319840765216063749e+00 1.364764416652682222e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.335517749145147981e+00 1.250560772321292813e+00 1.208218278715967653e+00 1.193058245493304748e+00 1.186647289250085002e+00 1.183849009183059797e+00 1.183002542113680500e+00 1.183479622547652044e+00 1.185132308340391960e+00 1.188190855921084754e+00 1.193441372544496781e+00 1.202599450097764811e+00 1.218754123126597255e+00 1.244820140144428544e+00 1.280623659943262105e+00 1.324006172335339793e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.301494661186680446e+00 1.221256798627015971e+00 1.183085120807450652e+00 1.169638371628401563e+00 1.163978027187835051e+00 1.161504844188239183e+00 1.160746870050558988e+00 1.161151271177376598e+00 1.162589756922627560e+00 1.165267616601411538e+00 1.169883811296912102e+00 1.177975861248145018e+00 1.192367211682648476e+00 1.215922305981323559e+00 1.249034782268260590e+00 1.290569767028640236e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
